League,game_id,match_id,phase,map_name,team1_name,team1_score,team2_name,team2_score,agents,player_team,player_name,role,kills,deaths,assists,acs,adr,rating,kast,first_kills,first_deaths,fk_diff,RIV,hs_pct,k2,k3,k4,k5,clutch_1v1,clutch_1v2,clutch_1v3,clutch_1v4,clutch_1v5,econ,plants,defuses
VCK Split 1,254280,626308,Group Stage: Week 3,Breeze,Dplus Esports,13,ARETE,10,Viper,Dplus Esports,CabezA,Controller,11,16,3,131,91,0.58,57,1,5,-4,0.30,27,1,1,0,0,0,0,1,0,0,35,1,0
VCK Split 1,254281,626307,Group Stage: Week 3,Abyss,ONSIDE GAMING,12,Mir Gaming,14,Cypher,Mir Gaming,Midro,Sentinel,21,17,1,210,137,1.15,73,2,1,1,0.47,29,3,2,0,0,1,0,0,0,0,50,0,0
VCK Split 1,254281,626307,Group Stage: Week 3,Abyss,ONSIDE GAMING,12,Mir Gaming,14,Sova,Mir Gaming,51,Initiator,17,16,7,190,131,1.04,77,1,1,0,0.58,40,1,2,0,0,0,0,0,0,0,58,7,0
VCK Split 1,254281,626307,Group Stage: Week 3,Bind,ONSIDE GAMING,11,Mir Gaming,13,Fade,Mir Gaming,juns2o,Initiator,13,15,5,158,104,0.9,67,0,1,-1,0.34,28,2,2,0,0,0,0,0,0,0,41,4,1
VCK Split 1,254281,626307,Group Stage: Week 3,Abyss,ONSIDE GAMING,12,Mir Gaming,14,Waylay,Mir Gaming,Kellan,Duelist,18,17,5,197,131,1.07,81,4,3,1,0.63,44,2,0,1,0,0,0,0,0,0,50,0,0
VCK Split 1,254281,626307,Group Stage: Week 3,Abyss,ONSIDE GAMING,12,Mir Gaming,14,Yoru,Mir Gaming,wezzy,Duelist,19,20,5,204,140,0.93,77,5,4,1,0.49,25,4,1,0,0,0,0,0,0,0,44,1,1
VCK Split 1,254281,626307,Group Stage: Week 3,Bind,ONSIDE GAMING,11,Mir Gaming,13,Yoru,Mir Gaming,wezzy,Duelist,20,12,6,241,153,1.41,88,8,1,7,1.12,24,3,1,0,0,1,0,0,0,0,72,0,1
VCK Split 1,254281,626307,Group Stage: Week 3,Bind,ONSIDE GAMING,11,Mir Gaming,13,Neon,Mir Gaming,Kellan,Duelist,17,19,1,184,106,0.75,71,3,5,-2,0.32,18,4,0,0,0,0,0,0,0,0,39,0,1
VCK Split 1,254281,626307,Group Stage: Week 3,Abyss,ONSIDE GAMING,12,Mir Gaming,14,Astra,Mir Gaming,Axe1,Controller,18,15,14,201,132,1.12,77,2,2,0,0.89,22,5,1,0,0,1,0,0,0,0,50,0,0
VCK Split 1,254281,626307,Group Stage: Week 3,Bind,ONSIDE GAMING,11,Mir Gaming,13,Brimstone,Mir Gaming,Axe1,Controller,18,17,7,196,132,1.07,75,1,3,-2,0.51,34,2,1,0,0,0,0,0,0,0,49,2,1
VCK Split 1,254281,626307,Group Stage: Week 3,Bind,ONSIDE GAMING,11,Mir Gaming,13,Harbor,Mir Gaming,51,Controller,17,15,9,194,133,1.07,71,1,1,0,0.64,21,2,1,0,0,0,0,0,0,0,56,2,0
VCK Split 1,254282,626307,Group Stage: Week 3,Abyss,ONSIDE GAMING,12,Mir Gaming,14,Vyse,ONSIDE GAMING,Awayk,Sentinel,22,19,4,239,162,1.12,73,6,3,3,0.56,51,2,3,0,0,0,0,1,0,0,61,1,1
VCK Split 1,254282,626307,Group Stage: Week 3,Bind,ONSIDE GAMING,11,Mir Gaming,13,Deadlock,ONSIDE GAMING,Awayk,Sentinel,8,18,9,117,83,0.58,54,1,3,-2,0.04,32,2,0,0,0,0,0,0,0,0,29,0,0
VCK Split 1,254282,626307,Group Stage: Week 3,Abyss,ONSIDE GAMING,12,Mir Gaming,14,KAY/O,ONSIDE GAMING,Cloudy,Initiator,7,21,13,100,69,0.45,65,0,2,-2,-0.08,30,2,0,0,0,0,0,0,0,0,25,4,0
VCK Split 1,254282,626307,Group Stage: Week 3,Abyss,ONSIDE GAMING,12,Mir Gaming,14,Sova,ONSIDE GAMING,Wolverine,Initiator,21,21,6,233,147,0.92,73,1,2,-1,0.22,47,5,0,0,1,0,0,0,0,0,57,0,0
VCK Split 1,254282,626307,Group Stage: Week 3,Bind,ONSIDE GAMING,11,Mir Gaming,13,Fade,ONSIDE GAMING,Cloudy,Initiator,22,18,3,252,157,1.11,71,1,5,-4,0.37,26,4,0,1,0,0,0,0,0,0,61,4,0
VCK Split 1,254282,626307,Group Stage: Week 3,Abyss,ONSIDE GAMING,12,Mir Gaming,14,Jett,ONSIDE GAMING,Faither,Duelist,13,21,9,163,112,0.66,73,4,7,-3,0.31,19,2,0,0,0,1,0,0,0,0,38,1,1
VCK Split 1,254282,626307,Group Stage: Week 3,Bind,ONSIDE GAMING,11,Mir Gaming,13,Waylay,ONSIDE GAMING,Faither,Duelist,12,15,6,163,117,0.86,79,3,2,1,0.58,19,1,0,0,0,0,0,0,0,0,46,0,1
VCK Split 1,254282,626307,Group Stage: Week 3,Abyss,ONSIDE GAMING,12,Mir Gaming,14,Astra,ONSIDE GAMING,Ray,Controller,22,17,7,213,153,1.32,69,0,0,0,0.52,31,3,2,0,0,1,0,0,0,0,53,1,0
VCK Split 1,254282,626307,Group Stage: Week 3,Bind,ONSIDE GAMING,11,Mir Gaming,13,Brimstone,ONSIDE GAMING,Ray,Controller,22,16,4,262,146,1.15,67,4,2,2,0.52,25,0,2,2,0,1,0,0,0,0,52,5,0
VCK Split 1,254282,626307,Group Stage: Week 3,Bind,ONSIDE GAMING,11,Mir Gaming,13,Viper,ONSIDE GAMING,Wolverine,Controller,14,18,6,173,119,0.91,63,2,1,1,0.14,32,3,1,0,0,1,0,0,0,0,47,0,1
VCK Split 1,254283,626306,Group Stage: Week 3,Haven,T1 Academy,4,Gen.G Global Academy,13,Killjoy,Gen.G Global Academy,Fric,Sentinel,7,7,2,129,88,0.92,94,0,0,0,0.94,30,2,0,0,0,0,0,0,0,0,41,0,1
VCK Split 1,254283,626306,Group Stage: Week 3,Pearl,T1 Academy,13,Gen.G Global Academy,4,Killjoy,Gen.G Global Academy,Fric,Sentinel,12,12,5,227,176,1.09,82,0,1,-1,0.50,20,3,0,0,0,0,0,0,0,0,74,0,2
VCK Split 1,254283,626306,Group Stage: Week 3,Haven,T1 Academy,4,Gen.G Global Academy,13,Sova,Gen.G Global Academy,KiTae,Initiator,20,8,2,334,220,1.75,100,3,1,2,0.95,51,3,1,1,0,0,0,0,0,0,95,9,1
VCK Split 1,254283,626306,Group Stage: Week 3,Pearl,T1 Academy,13,Gen.G Global Academy,4,Sova,Gen.G Global Academy,KiTae,Initiator,5,14,2,109,73,0.32,53,0,4,-4,0.13,20,1,0,0,0,0,0,0,0,0,33,1,0
VCK Split 1,254283,626306,Group Stage: Week 3,Split,T1 Academy,8,Gen.G Global Academy,13,Skye,Gen.G Global Academy,KiTae,Initiator,17,13,5,213,133,1.09,81,1,3,-2,0.75,35,4,1,0,0,0,1,0,0,0,57,4,1
VCK Split 1,254283,626306,Group Stage: Week 3,Haven,T1 Academy,4,Gen.G Global Academy,13,Neon,Gen.G Global Academy,Raxcal,Duelist,15,8,0,227,142,1.27,76,1,3,-2,0.81,23,6,0,0,0,0,0,0,0,0,53,1,0
VCK Split 1,254283,626306,Group Stage: Week 3,Haven,T1 Academy,4,Gen.G Global Academy,13,Yoru,Gen.G Global Academy,Sovereign,Duelist,13,10,9,211,137,1.11,100,4,4,0,1.19,32,2,0,0,0,0,0,0,0,0,55,0,0
VCK Split 1,254283,626306,Group Stage: Week 3,Pearl,T1 Academy,13,Gen.G Global Academy,4,Neon,Gen.G Global Academy,Raxcal,Duelist,12,15,2,189,110,0.73,65,3,3,0,0.28,12,3,0,0,0,1,0,0,0,0,45,0,1
VCK Split 1,254283,626306,Group Stage: Week 3,Pearl,T1 Academy,13,Gen.G Global Academy,4,Yoru,Gen.G Global Academy,Sovereign,Duelist,9,14,1,142,100,0.65,71,2,1,1,0.36,25,2,0,0,0,0,0,0,0,0,40,1,0
VCK Split 1,254283,626306,Group Stage: Week 3,Split,T1 Academy,8,Gen.G Global Academy,13,Neon,Gen.G Global Academy,Raxcal,Duelist,22,11,2,277,165,1.43,81,3,3,0,0.92,15,5,2,0,0,0,0,0,0,0,78,1,0
VCK Split 1,254284,626306,Group Stage: Week 3,Split,T1 Academy,8,Gen.G Global Academy,13,Waylay,Gen.G Global Academy,Sovereign,Duelist,9,11,5,127,81,0.82,81,1,3,-2,0.80,19,1,0,0,0,0,0,0,0,0,33,1,1
VCK Split 1,254284,626306,Group Stage: Week 3,Haven,T1 Academy,4,Gen.G Global Academy,13,Omen,Gen.G Global Academy,RgoN,Controller,13,6,6,196,110,1.45,88,1,0,1,1.02,40,1,2,0,0,0,0,0,0,0,49,2,0
VCK Split 1,254284,626306,Group Stage: Week 3,Pearl,T1 Academy,13,Gen.G Global Academy,4,Astra,Gen.G Global Academy,RgoN,Controller,10,14,2,164,115,0.79,59,2,1,1,0.20,36,2,0,0,0,0,0,0,0,0,47,0,0
VCK Split 1,254284,626306,Group Stage: Week 3,Split,T1 Academy,8,Gen.G Global Academy,13,Viper,Gen.G Global Academy,Fric,Controller,16,11,7,204,139,1.26,76,1,0,1,0.81,44,1,2,0,0,0,0,0,0,0,76,0,0
VCK Split 1,254284,626306,Group Stage: Week 3,Split,T1 Academy,8,Gen.G Global Academy,13,Omen,Gen.G Global Academy,RgoN,Controller,14,14,9,196,129,0.94,76,4,2,2,0.74,32,2,0,0,0,0,0,0,0,0,54,1,0
VCK Split 1,254284,626306,Group Stage: Week 3,Haven,T1 Academy,4,Gen.G Global Academy,13,Cypher,T1 Academy,DH,Sentinel,9,14,2,172,116,0.7,59,4,0,4,0.21,30,1,0,0,0,0,0,0,0,0,50,0,0
VCK Split 1,254284,626306,Group Stage: Week 3,Pearl,T1 Academy,13,Gen.G Global Academy,4,Killjoy,T1 Academy,DH,Sentinel,15,9,3,245,160,1.42,76,5,2,3,0.80,33,3,0,0,0,0,0,0,0,0,59,1,0
VCK Split 1,254284,626306,Group Stage: Week 3,Haven,T1 Academy,4,Gen.G Global Academy,13,Sova,T1 Academy,Gnadel,Initiator,5,14,2,113,90,0.34,65,1,2,-1,0.29,13,0,0,0,0,0,0,0,0,0,36,0,0
VCK Split 1,254284,626306,Group Stage: Week 3,Pearl,T1 Academy,13,Gen.G Global Academy,4,Sova,T1 Academy,Gnadel,Initiator,15,8,6,243,159,1.42,88,1,1,0,0.93,17,4,0,0,0,0,0,0,0,0,84,6,0
VCK Split 1,254284,626306,Group Stage: Week 3,Split,T1 Academy,8,Gen.G Global Academy,13,Skye,T1 Academy,Gnadel,Initiator,11,14,5,160,111,0.84,67,3,3,0,0.49,23,3,0,0,0,0,0,0,0,0,51,4,0
VCK Split 1,254286,626306,Group Stage: Week 3,Haven,T1 Academy,4,Gen.G Global Academy,13,Neon,T1 Academy,Pkm,Duelist,13,14,0,210,122,0.91,53,2,2,0,0.07,52,5,0,0,0,0,0,0,0,0,46,0,0
VCK Split 1,254286,626306,Group Stage: Week 3,Haven,T1 Academy,4,Gen.G Global Academy,13,Yoru,T1 Academy,Satoru,Duelist,6,12,3,107,91,0.59,59,0,3,-3,0.45,20,1,0,0,0,0,0,0,0,0,44,0,3
VCK Split 1,254286,626306,Group Stage: Week 3,Pearl,T1 Academy,13,Gen.G Global Academy,4,Neon,T1 Academy,Pkm,Duelist,17,10,5,260,148,1.45,82,2,1,1,0.69,10,4,1,0,0,0,0,0,0,0,63,0,1
VCK Split 1,254286,626306,Group Stage: Week 3,Pearl,T1 Academy,13,Gen.G Global Academy,4,Yoru,T1 Academy,Satoru,Duelist,11,10,3,179,112,0.97,76,1,2,-1,0.68,16,2,1,0,0,0,0,0,0,0,35,2,1
VCK Split 1,254286,626306,Group Stage: Week 3,Split,T1 Academy,8,Gen.G Global Academy,13,Neon,T1 Academy,Pkm,Duelist,17,16,1,229,157,1.1,62,1,2,-1,0.16,49,3,1,1,0,0,0,0,0,0,64,1,1
VCK Split 1,254286,626306,Group Stage: Week 3,Split,T1 Academy,8,Gen.G Global Academy,13,Waylay,T1 Academy,Satoru,Duelist,10,14,4,144,107,0.79,71,1,3,-2,0.47,37,0,1,0,0,0,0,0,0,0,41,0,0
VCK Split 1,254286,626306,Group Stage: Week 3,Haven,T1 Academy,4,Gen.G Global Academy,13,Omen,T1 Academy,DarK,Controller,6,14,4,110,75,0.46,65,1,2,-1,0.30,29,1,0,0,0,0,0,0,0,0,31,2,1
VCK Split 1,254286,626306,Group Stage: Week 3,Pearl,T1 Academy,13,Gen.G Global Academy,4,Astra,T1 Academy,DarK,Controller,11,11,11,168,115,1.06,88,1,1,0,0.89,22,1,0,0,0,0,0,0,0,0,46,2,0
VCK Split 1,254286,626306,Group Stage: Week 3,Split,T1 Academy,8,Gen.G Global Academy,13,Omen,T1 Academy,DarK,Controller,11,16,7,146,100,0.98,62,2,0,2,0.16,25,2,0,1,0,1,0,0,0,0,39,2,0
VCK Split 1,254286,626306,Group Stage: Week 3,Split,T1 Academy,8,Gen.G Global Academy,13,Viper,T1 Academy,DH,Controller,11,18,5,161,120,0.64,52,4,2,2,0.09,40,2,0,0,0,0,0,0,0,0,45,0,0
VCK Split 1,254287,626305,Group Stage: Week 3,Pearl,DRX Academy,10,FEARX,13,Cypher,FEARX,Zayn,Sentinel,16,12,2,162,102,1.08,65,0,1,-1,0.65,32,4,1,0,0,0,0,0,0,0,43,1,0
VCK Split 1,254287,626305,Group Stage: Week 3,Corrode,DRX Academy,13,FEARX,11,Sage,FEARX,Yusung,Sentinel,19,14,9,245,171,1.27,75,3,0,3,0.75,30,4,0,0,0,1,0,0,0,0,76,1,2
VCK Split 1,254287,626305,Group Stage: Week 3,Corrode,DRX Academy,13,FEARX,11,Veto,FEARX,Zayn,Sentinel,17,18,1,189,116,0.79,71,2,2,0,0.30,32,5,1,0,0,0,0,0,0,0,44,1,0
VCK Split 1,254287,626305,Group Stage: Week 3,Pearl,DRX Academy,10,FEARX,13,Fade,FEARX,Felix,Initiator,17,13,11,221,151,1.36,91,3,0,3,0.93,29,3,0,0,0,0,0,0,0,0,65,7,0
VCK Split 1,254287,626305,Group Stage: Week 3,Corrode,DRX Academy,13,FEARX,11,Fade,FEARX,Felix,Initiator,16,15,6,185,135,0.94,79,2,2,0,0.74,30,2,1,0,0,0,0,0,0,0,56,2,0
VCK Split 1,254287,626305,Group Stage: Week 3,Bind,DRX Academy,10,FEARX,13,Fade,FEARX,Felix,Initiator,12,15,4,137,87,0.75,91,1,4,-3,0.67,38,3,0,0,0,1,0,0,0,0,39,3,0
VCK Split 1,254287,626305,Group Stage: Week 3,Pearl,DRX Academy,10,FEARX,13,Yoru,FEARX,Distinct,Duelist,24,15,5,280,178,1.24,78,4,4,0,0.91,26,3,4,0,0,0,0,0,0,0,59,0,0
VCK Split 1,254287,626305,Group Stage: Week 3,Pearl,DRX Academy,10,FEARX,13,Neon,FEARX,Day1,Duelist,17,14,9,231,138,1.09,83,5,6,-1,0.92,15,2,2,0,0,0,0,0,0,0,67,0,0
VCK Split 1,254287,626305,Group Stage: Week 3,Corrode,DRX Academy,13,FEARX,11,Waylay,FEARX,Day1,Duelist,15,16,8,188,121,0.98,79,5,2,3,0.64,33,2,1,0,0,0,0,0,0,0,42,0,0
VCK Split 1,254287,626305,Group Stage: Week 3,Bind,DRX Academy,10,FEARX,13,Yoru,FEARX,Distinct,Duelist,22,16,7,296,184,1.42,83,4,2,2,0.56,30,4,1,1,0,0,0,0,0,0,60,0,0
VCK Split 1,254289,626305,Group Stage: Week 3,Bind,DRX Academy,10,FEARX,13,Neon,FEARX,Day1,Duelist,16,16,8,205,111,1.07,91,4,4,0,0.66,10,4,0,0,0,0,0,0,0,0,46,1,1
VCK Split 1,254289,626305,Group Stage: Week 3,Pearl,DRX Academy,10,FEARX,13,Astra,FEARX,empty,Controller,11,16,17,151,96,0.85,83,0,0,0,0.58,23,1,0,0,0,0,0,0,0,0,34,1,2
VCK Split 1,254289,626305,Group Stage: Week 3,Corrode,DRX Academy,13,FEARX,11,Omen,FEARX,empty,Controller,17,18,10,200,130,0.87,83,1,5,-4,0.60,24,3,0,0,0,1,0,0,0,0,53,3,0
VCK Split 1,254289,626305,Group Stage: Week 3,Bind,DRX Academy,10,FEARX,13,Viper,FEARX,Zayn,Controller,21,16,7,254,170,1.25,87,3,0,3,0.71,33,7,0,0,0,0,0,0,0,0,75,0,1
VCK Split 1,254289,626305,Group Stage: Week 3,Bind,DRX Academy,10,FEARX,13,Brimstone,FEARX,empty,Controller,16,17,11,171,94,0.89,83,0,1,-1,0.57,31,6,0,0,0,1,1,0,0,0,34,3,1
VCK Split 1,254289,626305,Group Stage: Week 3,Pearl,DRX Academy,10,FEARX,13,Killjoy,DRX Academy,rolex,Sentinel,9,16,4,123,82,0.68,61,0,2,-2,0.11,8,1,0,0,0,0,0,0,0,0,34,2,1
VCK Split 1,254289,626305,Group Stage: Week 3,Pearl,DRX Academy,10,FEARX,13,KAY/O,DRX Academy,Athan,Initiator,14,17,13,168,109,0.85,65,1,2,-1,0.46,23,1,1,0,0,0,0,0,0,0,44,3,0
VCK Split 1,254289,626305,Group Stage: Week 3,Corrode,DRX Academy,13,FEARX,11,KAY/O,DRX Academy,Athan,Initiator,14,19,8,163,97,0.7,63,2,5,-3,0.25,22,3,0,1,0,0,0,0,0,0,38,2,0
VCK Split 1,254289,626305,Group Stage: Week 3,Bind,DRX Academy,10,FEARX,13,KAY/O,DRX Academy,Athan,Initiator,16,17,11,172,103,0.99,78,0,1,-1,0.50,38,4,0,0,0,0,0,0,0,0,40,4,1
VCK Split 1,254289,626305,Group Stage: Week 3,Pearl,DRX Academy,10,FEARX,13,Tejo,DRX Academy,Cloy,Initiator,12,19,6,172,125,0.87,83,3,0,3,0.17,24,2,0,0,0,0,0,0,0,0,47,1,0
VCK Split 1,257165,626305,Group Stage: Week 3,Corrode,DRX Academy,13,FEARX,11,Fade,DRX Academy,Cloy,Initiator,11,20,9,167,131,0.71,63,0,2,-2,-0.08,15,0,0,0,0,0,0,0,0,0,51,4,0
VCK Split 1,257165,626305,Group Stage: Week 3,Bind,DRX Academy,10,FEARX,13,Tejo,DRX Academy,Cloy,Initiator,12,20,4,160,117,0.48,57,3,3,0,0.05,28,0,1,0,0,0,0,0,0,0,43,2,0
VCK Split 1,257165,626305,Group Stage: Week 3,Pearl,DRX Academy,10,FEARX,13,Neon,DRX Academy,Kyra,Duelist,16,18,5,199,119,0.81,65,4,7,-3,0.41,12,0,0,0,1,0,0,0,0,0,41,0,1
VCK Split 1,257165,626305,Group Stage: Week 3,Corrode,DRX Academy,13,FEARX,11,Neon,DRX Academy,Kyra,Duelist,23,15,4,288,166,1.55,71,8,2,6,0.57,17,7,1,0,0,0,0,0,0,0,55,0,0
VCK Split 1,257165,626305,Group Stage: Week 3,Bind,DRX Academy,10,FEARX,13,Waylay,DRX Academy,Kyra,Duelist,21,15,2,244,149,1.3,65,3,3,0,0.49,35,5,1,1,0,1,0,0,0,0,55,1,1
VCK Split 1,257165,626305,Group Stage: Week 3,Pearl,DRX Academy,10,FEARX,13,Astra,DRX Academy,apeX,Controller,19,15,12,239,147,1.38,91,3,1,2,0.78,27,3,2,0,0,1,0,1,0,0,52,0,1
VCK Split 1,257165,626305,Group Stage: Week 3,Corrode,DRX Academy,13,FEARX,11,Viper,DRX Academy,rolex,Controller,17,13,7,171,123,1.3,67,0,2,-2,0.69,27,5,0,1,0,2,1,0,0,0,53,1,3
VCK Split 1,257165,626305,Group Stage: Week 3,Corrode,DRX Academy,13,FEARX,11,Omen,DRX Academy,apeX,Controller,16,17,11,200,120,1.04,71,1,2,-1,0.37,35,4,1,0,0,0,0,0,0,0,44,0,0
VCK Split 1,257165,626305,Group Stage: Week 3,Bind,DRX Academy,10,FEARX,13,Brimstone,DRX Academy,apeX,Controller,22,17,10,291,187,1.43,78,4,1,3,0.51,27,5,1,0,0,1,0,1,0,0,75,0,0
VCK Split 1,257165,626305,Group Stage: Week 3,Bind,DRX Academy,10,FEARX,13,Viper,DRX Academy,rolex,Controller,9,18,7,124,77,0.41,65,1,4,-3,0.19,26,1,0,0,0,0,0,0,0,0,34,0,0
VCK Split 1,254292,626304,Group Stage: Week 2,Breeze,ONSIDE GAMING,13,Gen.G Global Academy,9,Sova,Gen.G Global Academy,KiTae,Initiator,20,17,7,270,197,1.23,82,2,1,1,0.50,42,7,0,0,0,0,1,0,0,0,75,7,1
VCK Split 1,254292,626304,Group Stage: Week 2,Abyss,ONSIDE GAMING,13,Gen.G Global Academy,10,Sova,Gen.G Global Academy,RgoN,Initiator,18,17,12,237,171,1.1,78,1,1,0,0.56,38,6,0,0,0,0,0,0,0,0,70,2,2
VCK Split 1,254292,626304,Group Stage: Week 2,Breeze,ONSIDE GAMING,13,Gen.G Global Academy,9,Yoru,Gen.G Global Academy,Sovereign,Duelist,15,19,6,183,119,0.88,64,4,1,3,0.17,38,5,0,0,0,0,0,0,0,0,46,0,1
VCK Split 1,254292,626304,Group Stage: Week 2,Breeze,ONSIDE GAMING,13,Gen.G Global Academy,9,Neon,Gen.G Global Academy,Raxcal,Duelist,14,17,4,167,99,0.74,68,2,5,-3,0.39,23,3,2,0,0,0,0,0,0,0,40,0,0
VCK Split 1,254292,626304,Group Stage: Week 2,Abyss,ONSIDE GAMING,13,Gen.G Global Academy,10,Waylay,Gen.G Global Academy,Sovereign,Duelist,20,15,2,239,153,1.25,78,2,1,1,0.52,46,3,1,1,0,0,1,0,0,0,62,1,0
VCK Split 1,254292,626304,Group Stage: Week 2,Abyss,ONSIDE GAMING,13,Gen.G Global Academy,10,Yoru,Gen.G Global Academy,Raxcal,Duelist,14,18,2,174,117,0.76,65,5,3,2,0.27,17,1,1,0,0,0,0,0,0,0,44,1,0
